FileNo,APINo,SpudDate,completion mo,CurrentWellName,CurrentOperator,Wellbore,WellType,WellStatus,Latitude,Longitude
23499,33053042910000,1/19/13,8/1/13,BB-BURK-151-95-  0718H-2,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,47.91833915,-102.8865286
25451,33023010310000,5/18/13,8/1/13,TWIN BUTTE  17-20-162-99H 1BP,SM ENERGY COMPANY,HORIZONTAL,OG,A,48.86462686,-103.5623739
24869,33061023930000,3/18/13,8/1/13,EN-FRETHEIM A  155-93-3334H-8,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.20420438,-102.6576708
25488,33053049580000,5/22/13,8/1/13,STUBBS 28-21  1H,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,47.94673271,-104.0033555
24484,33025020130000,3/24/13,8/1/13,CCU PRAIRIE ROSE  31-30TFH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.52835139,-102.8315692
24196,33105028610000,2/21/13,8/1/13,P EVANS  154-99-2-4-9-15H3,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,48.19555299,-103.4161415
24905,33025020570000,5/1/13,8/1/13,CCU PRAIRIE ROSE  31-30MBH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.5306322,-102.828677
23786,33025018630000,4/10/13,8/1/13,STATE WEYDAHL  2-36H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,47.5158973,-102.8492956
23306,33025017920000,4/20/13,8/1/13,BLACKHAWK  1-12HY,"WPX ENERGY WILLISTON, LLC",HORIZONTAL,OG,A,47.58905985,-102.4662131
23308,33025017940000,6/22/13,8/1/13,BLACKHAWK  1-12HD,"WPX ENERGY WILLISTON, LLC",HORIZONTAL,OG,A,47.58906216,-102.4658074
23307,33025017930000,5/27/13,8/1/13,BLACKHAWK  1-12HZ,"WPX ENERGY WILLISTON, LLC",HORIZONTAL,OG,A,47.58906101,-102.4660103
25043,33061024390000,3/9/13,8/1/13,BURKE  42-3204H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,48.20998366,-102.2828346
24195,33105028600000,3/13/13,8/1/13,P EVANS  154-99-2-4-28-2H3,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,48.19555305,-103.4162646
24458,33053046130000,2/5/13,8/1/13,ERICKSON  152-103-23-14-1H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.9615289,-103.8256811
23972,33105028240000,10/19/12,8/1/13,STATE 36-1  4TFH,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,48.18204391,-103.4785478
25436,33023010290000,4/30/13,8/1/13,STINGRAY  1819-1H,SAMSON RESOURCES COMPANY,HORIZONTAL,OG,A,48.86625428,-103.4630113
24562,33061023490000,1/6/13,8/1/13,EN-HERMANSON-154-93-  0235H-5,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.18373844,-102.5920844
22893,33025017080000,1/28/13,8/1/13,LEISS  2-23-26H-143-96,OXY USA INC.,HORIZONTAL,OG,A,47.19914343,-102.8170973
23785,33025018620000,4/10/13,8/1/13,STATE WEYDAHL  3-36H1,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,47.51589722,-102.8494779
23063,33053041720000,12/15/12,8/1/13,BEAR DEN  100-2017H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,47.79060346,-102.7296191
25151,33033003280000,5/7/13,8/1/13,TESCHER STATE  11-25PH,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.26545505,-103.8101789
24445,33061023310000,2/23/13,8/1/13,EN-STATE B  155-93-1609H-2,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.24239428,-102.6352581
24579,33105029310000,6/10/13,8/1/13,BARNEY  4-29H-1,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.22617811,-103.3204141
24645,33053046860000,2/24/13,8/1/13,PINGORA  5200 41-20B,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.96520837,-103.5143663
24381,33105028940000,4/12/13,8/1/13,PIERRE  2-21H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.22754204,-103.1693375
24792,33053047250000,3/7/13,8/1/13,SMOKEY  16-7-19-16HA,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.73311054,-103.2663466
22894,33025017090000,2/1/13,8/1/13,LEISS  3-23-26H-143-96,OXY USA INC.,HORIZONTAL,OG,A,47.19914449,-102.816896
25102,33061024540000,5/22/13,8/1/13,RUTH MARTIN  21-14TFH,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.90441319,-102.5447817
24358,33053045770000,4/27/13,8/1/13,MACK  6-2H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.02307597,-102.6668691
24480,33023009570000,5/26/13,8/1/13,LISA MARIE  22-15H,MUREX PETROLEUM CORPORATION,HORIZONTAL,OG,A,48.75052227,-103.7797613
24014,33105028380000,4/14/13,8/1/13,MATHEWSON  2-30H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.40237521,-103.3884668
24359,33053045780000,4/29/13,8/1/13,MACK  7-2H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.02307554,-102.6666851
24013,33105028370000,4/16/13,8/1/13,MATHEWSON  3-30H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.40237462,-103.3882814
24613,33053046670000,2/24/13,8/1/13,TOBY  5200 43-20T,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.96525654,-103.5064844
24439,33053046050000,3/13/13,8/1/13,SORENSON  152-96-24D-13-6H,"PETRO-HUNT, L.L.C.",HORIZONTAL,OG,A,47.96427193,-102.9013847
24198,33105028630000,5/19/13,8/1/13,P EVANS  154-99-2-4-9-16H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,48.19555288,-103.4158953
24180,33105028560000,12/28/12,8/1/13,EAST FORK  32-29 3H,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,48.28570788,-103.5637073
25385,33061025240000,5/19/13,8/1/13,LIEBL  31-13TFH,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,48.25409609,-102.5761575
25386,33061025250000,5/21/13,8/1/13,LIEBL  31-13H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,48.25409626,-102.5757878
24942,33053047770000,4/19/13,8/1/13,SAX  41X-26H,XTO ENERGY INC.,HORIZONTAL,OG,A,47.87589363,-103.1797128
23990,33053044470000,1/13/13,8/1/13,BEAUX  18-19 2TFH,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,47.99387459,-103.2656699
24084,33025019190000,3/9/13,8/1/13,FBIR STEPHEN  31X-19G,XTO ENERGY INC.,HORIZONTAL,OG,A,47.7170717,-102.3736498
22798,33025016830000,7/10/12,8/1/13,LK-OBRIGEWITCH  146-97-3427H-2,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,47.41640172,-103.0213828
25231,33053048790000,4/8/13,8/1/13,SLUGGER  1-16-21H,"EMERALD OIL, INC",HORIZONTAL,OG,A,47.73140197,-103.7485985
23500,33053042920000,1/22/13,8/1/13,BB-BURK-151-95-  0718H-3,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,47.91833974,-102.8867327
24626,33053046780000,2/8/13,8/1/13,BADLANDS  41-15MBH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.99093179,-102.8135835
24655,33053046890000,2/19/13,8/1/13,HARTEL  1X-26H,SM ENERGY COMPANY,HORIZONTAL,OG,A,47.78899963,-103.1801886
23669,33053043590000,3/13/13,8/1/13,KOALA  8-5-6-5H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.92814514,-103.3720624
24941,33053047760000,4/19/13,8/1/13,SAX  41X-26C,XTO ENERGY INC.,HORIZONTAL,OG,A,47.8758944,-103.1798963
24749,33053047150000,4/21/13,8/1/13,ANDERSON FEDERAL   152-96-9-4-11H,NEWFIELD PRODUCTION COMPANY,HORIZONTAL,OG,A,47.99118087,-102.972125
24656,33053046900000,2/21/13,8/1/13,HARTEL  1-26HB,SM ENERGY COMPANY,HORIZONTAL,OG,A,47.78899872,-103.1798018
24012,33061022910000,4/28/13,8/1/13,CUMMINGS USA  41-6H,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.8461635,-102.4942496
23062,33053041710000,12/13/12,8/1/13,BEAR DEN  101-2019H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,47.79034529,-102.7297487
25437,33023010300000,5/6/13,8/1/13,STINGRAY  1819-2H,SAMSON RESOURCES COMPANY,HORIZONTAL,OG,A,48.8662537,-103.4626996
23726,33025018570000,4/9/13,8/1/13,LK-TROTTER-146-97-  3625H-5,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,47.41639263,-102.9855898
25734,33053050330000,7/1/13,8/1/13,MOEN  41-26-2H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.78864476,-103.4341251
23670,33053043600000,3/15/13,8/1/13,KOALA  8-5-6-5H3,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.92814591,-103.3721849
25269,33053049020000,3/29/13,8/1/13,STATE  152-102-36-25-2H,TRIANGLE USA PETROLEUM CORPORATION,HORIZONTAL,OG,A,47.9359424,-103.6759464
25036,33053048040000,3/28/13,8/1/13,STATE  152-102-36-25-1H,TRIANGLE USA PETROLEUM CORPORATION,HORIZONTAL,OG,A,47.93594261,-103.6761506
24747,33053047130000,4/17/13,8/1/13,ANDERSON FEDERAL   152-96-9-4-10H,NEWFIELD PRODUCTION COMPANY,HORIZONTAL,OG,A,47.99118104,-102.9717572
24748,33053047140000,4/19/13,8/1/13,ANDERSON FEDERAL   152-96-9-4-3H,NEWFIELD PRODUCTION COMPANY,HORIZONTAL,OG,A,47.99118095,-102.9719411
24339,33025019840000,3/29/13,8/1/13,FORT BERTHOLD  148-94-33D-28-5H,"HRC OPERATING, LLC",HORIZONTAL,OG,IA,47.58915896,-102.6557818
24338,33025019830000,3/27/13,8/1/13,FORT BERTHOLD  148-94-33D-28-4H,"HRC OPERATING, LLC",HORIZONTAL,OG,A,47.5891603,-102.6559117
24585,33053046630000,2/16/13,8/1/13,BEAR BUTTE   1-6-7H,HUNT OIL COMPANY,HORIZONTAL,OG,A,47.67398411,-103.5955434
22895,33025017100000,4/19/13,8/1/13,WILLIAM KUBISCHTA  2-14-11H-143-96,OXY USA INC.,HORIZONTAL,OG,A,47.1991454,-102.8166946
25161,33053048570000,4/13/13,8/1/13,BADLAND  11-15TFH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.9909147,-102.8316698
22896,33025017110000,3/17/13,8/1/13,WILLIAM KUBISCHTA  3-14-11H-143-96,OXY USA INC.,HORIZONTAL,OG,A,47.1991463,-102.8164932
24629,33053046810000,3/29/13,8/1/13,BADLANDS  31-15TFH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.99086938,-102.8209649
23631,33105027790000,1/18/13,8/1/13,MICHAEL OWAN  26-35 3H,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,48.13926391,-103.8916119
25401,33053049400000,6/2/13,8/1/13,GAJEWSKI  14-12-2H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.90688687,-103.6861677
25402,33053049410000,6/26/13,8/1/13,GAJEWSKI  14-12H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.90688716,-103.6862901
24181,33105028570000,12/19/12,8/1/13,FOLVAG  5-8 3H,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,48.28570662,-103.5634607
22817,33053040980000,5/9/13,8/1/13,HARMS  2-32H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.02480872,-102.670493
23108,33053041850000,5/12/13,8/1/13,WOLVERINE FEDERAL  5-31-30TFH,"SLAWSON EXPLORATION COMPANY, INC.",HORIZONTAL,OG,A,48.02426193,-102.695421
24791,33053047240000,3/4/13,8/1/13,SMOKEY  16-7-19-16H3M,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.73311065,-103.2662246
25093,33061024500000,4/1/13,8/1/13,WAYZETTA  150-1509H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,48.06723705,-102.2358895
24290,33105028730000,4/21/13,8/1/13,STEDMAN  4-24H-1,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.23979427,-103.9959652
25115,33025020830000,4/12/13,8/1/13,EVELYN  34-32TFH,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.41695305,-102.5547044
25384,33061025230000,5/31/13,8/1/13,HARTSTROM  24-33H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,48.11137319,-102.3863987
24011,33061022900000,4/6/13,8/1/13,CUMMINGS  44-31TFH,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.8461652,-102.4940458
24462,33061023330000,5/18/13,8/1/13,ADAM GOOD BEAR  15-22HY,"WPX ENERGY WILLISTON, LLC",HORIZONTAL,OG,A,47.8200882,-102.4334473
24463,33061023340000,6/18/13,8/1/13,ADAM GOOD BEAR  15-22HD,"WPX ENERGY WILLISTON, LLC",HORIZONTAL,OG,A,47.8200883,-102.4332435
24461,33061023320000,4/3/13,8/1/13,ADAM GOOD BEAR  15-22HC,"WPX ENERGY WILLISTON, LLC",HORIZONTAL,OG,A,47.82008811,-102.433651
25466,33033003320000,7/15/13,8/1/13,WILLIAMS  24-25,WHITING OIL AND GAS CORPORATION,VERTICAL,OG,A,47.08292267,-103.9336357
23061,33053041700000,12/11/12,8/1/13,BEAR DEN  23-2019H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,47.79021344,-102.7298175
23885,33025018760000,3/7/13,8/1/13,FBIR STEPHEN  31X-19H,XTO ENERGY INC.,HORIZONTAL,OG,A,47.71698949,-102.3736451
24444,33061023300000,2/19/13,8/1/13,EN-STATE B  155-93-1609H-3,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.24238879,-102.6354635
23668,33053043580000,3/10/13,8/1/13,KOALA  8-5-6-4H3,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.92814437,-103.3719399
25124,33013017090000,4/9/13,8/1/13,SHAFER  6093 13-1B,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,48.71965012,-102.6349271
24870,33061023940000,3/21/13,8/1/13,EN-FRETHEIM A  155-93-3334H-7,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.20430301,-102.6576714
24612,33053046660000,2/21/13,8/1/13,LEO  5200 43-20B,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.96525708,-103.5062801
23991,33053044480000,1/16/13,8/1/13,JOHNSTON  7-6 2TFH,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,47.99387429,-103.2655472
7516,33007005040000,3/17/80,8/1/13,BIG STICK (MADISON) UNIT     1704,WHITING OIL AND GAS CORPORATION,VERTICAL,WS,PA,47.112086,-103.379329
25099,33061024510000,3/27/13,8/1/13,JENSON  34-11TFH,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.9044123,-102.5441696
25719,33061025870000,7/14/13,8/1/13,SAVANNAH TTT  41-26H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,48.13807914,-102.4631367
25100,33061024520000,4/15/13,8/1/13,CORA  31-14TFH,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.9044126,-102.5443736
25336,33061025140000,4/30/13,8/1/13,WAYZETTA   137-2226H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,48.06549707,-102.2353959
24433,33105029040000,5/2/13,8/1/13,STOLTENBERG   1-9H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.60495532,-103.2247061
25516,33105030660000,6/7/13,8/1/13,SCORIO  159-101-12-1H-1,HUNT OIL COMPANY,HORIZONTAL,OG,A,48.60390799,-103.6802739
23184,33105026840000,2/7/13,8/1/13,SC-TOM  153-98-1514H-1,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.07285549,-103.278487
23501,33053042930000,1/24/13,8/1/13,BB-BURK-151-95-  0718H-4,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,47.91834032,-102.8869368
24625,33053046770000,3/15/13,8/1/13,BADLANDS  41-15TFH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.99093154,-102.8137674
24438,33053046040000,1/24/13,8/1/13,SORENSON  152-96-24D-13-5H,"PETRO-HUNT, L.L.C.",HORIZONTAL,OG,A,47.96426979,-102.9016911
25560,33009023140000,7/4/13,8/1/13,CORINTHIAN SKARPHOL  13-28 1-H,CORINTHIAN EXPLORATION (USA) CORP,HORIZONTAL,OG,A,48.99724017,-100.6617524
25746,33105030980000,6/25/13,8/1/13,CHRISTINE  1-30 H1,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.57431183,-103.1364875
22967,33025017230000,10/2/12,8/1/13,CCU BURNER  21-26MBH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.53018823,-102.7468017
23408,33105027390000,7/2/13,8/1/13,SCORIO  1-13-24H,HUNT OIL COMPANY,HORIZONTAL,OG,A,48.6039072,-103.6807081
23630,33105027780000,1/25/13,8/1/13,REITEN  23-14 2H,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,48.13926403,-103.8914889
23884,33025018750000,3/5/13,8/1/13,FBIR STEPHEN  31X-19D,XTO ENERGY INC.,HORIZONTAL,OG,A,47.71690725,-102.3736446
23438,33105027450000,10/24/12,8/1/13,M. MACKLIN 15-22   #7H,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,48.25485747,-103.6636054
23605,33025018350000,5/11/13,8/1/13,MITTLESTADT  3-17H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,47.47244219,-102.8073417
25643,33009023160000,6/20/13,8/1/13,CORINTHIAN SKARPHOL  13-27 1-H,CORINTHIAN EXPLORATION (USA) CORP,HORIZONTAL,OG,A,48.99769937,-100.6397748
23655,33053043500000,9/29/12,8/1/13,HEGG  11-29SWH,XTO ENERGY INC.,HORIZONTAL,OG,A,47.78888898,-103.2586519
22440,33053039980000,6/15/13,8/1/13,WISNESS  152-96-28A-33-3H,"PETRO-HUNT, L.L.C.",HORIZONTAL,OG,A,47.96250045,-102.972117
23992,33053044490000,1/18/13,8/1/13,BEAUX  18-19 7H,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,47.99387399,-103.2654246
24684,33053046940000,1/18/13,8/1/13,G. LEVANG  2-32-29TH,QEP ENERGY COMPANY,HORIZONTAL,OG,A,47.76145718,-102.871395
25434,33009023100000,6/1/13,8/1/13,MMU  3H,"ENDURO OPERATING, LLC",HORIZONTAL,OG,A,48.8217438,-101.4862791
25465,33053049570000,6/9/13,8/1/13,FAIRVIEW OVERLOOK  34-33HTF,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.85121759,-103.9730846
25206,33105030240000,5/12/13,8/1/13,ALLIE  31X-24C,XTO ENERGY INC.,HORIZONTAL,OG,A,48.23960899,-102.8343992
25256,33025020950000,4/12/13,8/1/13,MICHAEL CHARCHENKO  24-21H,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.27106269,-102.8524418
25554,33061025530000,,8/1/13,NESHEIM  13-24H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,48.06541973,-102.3304922
22211,33061019940000,4/25/13,8/1/13,GEORGE EVANS  14-23HC,"WPX ENERGY WILLISTON, LLC",HORIZONTAL,OG,A,47.82012828,-102.4135878
25264,33013017140000,6/26/13,8/1/13,CALMERS FEDERAL  6092 43-14T,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,48.67758948,-102.5231492
24751,33023009890000,4/27/13,8/1/13,MOSSER  2-30HNB,SM ENERGY COMPANY,HORIZONTAL,OG,A,48.92279378,-103.7157713
24727,33061023750000,6/13/13,8/1/13,RONALD  11-32H,"LIME ROCK RESOURCES III-A, L.P.",HORIZONTAL,OG,A,48.20812324,-102.4167688
25197,33105030230000,3/25/13,8/1/13,ALLIE  31X-24D,XTO ENERGY INC.,HORIZONTAL,OG,A,48.23977347,-102.8343981
25299,33025021070000,5/7/13,8/1/13,FRANCHUK  24X-20A,XTO ENERGY INC.,HORIZONTAL,OG,A,47.35906978,-102.8151383
23953,33025018930000,5/2/13,8/1/13,CHARGING EAGLE  16-21-16-1HA,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.53365866,-102.3975198
25555,33061025540000,,8/1/13,NESHEIM  41-24H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,48.06606133,-102.3231399
24685,33053046950000,1/15/13,8/1/13,G. LEVANG  3-32-29BH,QEP ENERGY COMPANY,HORIZONTAL,OG,A,47.76145712,-102.8715089
23632,33105027800000,1/11/13,8/1/13,REITEN  23-14 1TFH,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,48.1392638,-103.8917348
24628,33053046800000,4/21/13,8/1/13,BADLANDS  21-15MBH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.99086912,-102.8211488
23078,33023008450000,2/4/13,8/1/13,OSCAR  3-24H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.76337134,-102.9579109
25579,33053049840000,6/22/13,8/1/13,ASBECK  34-7-1H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.8195872,-104.0401298
23606,33025018360000,5/9/13,8/1/13,MITTLESTADT  4-17H1,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,47.47244168,-102.8075238
23883,33025018740000,11/29/12,8/1/13,FBIR BIRD  31X-19D,XTO ENERGY INC.,HORIZONTAL,OG,A,47.71674281,-102.3736394
25562,33105030770000,5/30/13,8/1/13,BORRUD  156-101-2A-11-2H,"HRC OPERATING, LLC",HORIZONTAL,OG,A,48.37218683,-103.6404118
24725,33053047050000,3/25/13,8/1/13,HA-NELSON  152-95-3328H-2,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,47.93474981,-102.8435434
25233,33053048810000,4/21/13,8/1/13,EVERGLADES  31-3MBH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,48.02299492,-102.9459329
25286,33053049050000,5/27/13,8/1/13,EVERHORSE  41-3MBH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,48.02305103,-102.9418714
23663,33023008910000,1/27/13,8/1/13,ZIMMERMAN  2-13H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.76337337,-102.9584708
23662,33023008900000,2/2/13,8/1/13,ZIMMERMAN  3-13H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.76337201,-102.9580975
25126,33013017110000,4/3/13,8/1/13,MAROSI  6093 12-1B,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,48.71965115,-102.6355968
23437,33105027440000,10/22/12,8/1/13,M. MACKLIN 15-22   #2TFH,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,48.25485649,-103.6634822
24822,33007017860000,6/15/13,8/1/13,KJELSTRUP FEDERAL  11-19-1PH,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.10806491,-103.6623801
24686,33053046960000,1/13/13,8/1/13,G. LEVANG  13-32/29H,QEP ENERGY COMPANY,HORIZONTAL,OG,A,47.76145706,-102.8716229
25230,33061024840000,6/24/13,8/1/13,SARA  5792 13-3B,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,48.45877312,-102.5476452
25114,33025020820000,5/3/13,8/1/13,PATRICK  34-32H,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.41695496,-102.5551088
25101,33061024530000,5/3/13,8/1/13,MARTIN  31-14H,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.90441289,-102.5445776
23077,33023008440000,1/30/13,8/1/13,OSCAR  2-24H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.76337269,-102.9582842
25339,33105030350000,6/26/13,8/1/13,GENE ZUMHOF  5300 11-23T,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,48.06445258,-103.5168641
21343,33025014440000,5/3/13,8/1/13,DARWIN  34-35H,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.32975243,-102.871363
23952,33025018920000,5/6/13,8/1/13,CHARGING EAGLE  16-21-16-1H3,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.53368744,-102.3974063
24624,33053046760000,4/12/13,8/1/13,BADLANDS  31-15MBH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.99093128,-102.8139513
24687,33053046970000,1/11/13,8/1/13,G. LEVANG  4-32-29BH,QEP ENERGY COMPANY,HORIZONTAL,OG,A,47.76145701,-102.8717369
24857,33061023910000,7/10/13,8/1/13,VAN HOOK  44-4H,FIDELITY EXPLORATION & PRODUCTION COMPANY,,OG,A,48.09631129,-102.5084378
25497,33023010330000,6/19/13,8/1/13,HAUGENOE  21-16-162-99H 1PB,SM ENERGY COMPANY,HORIZONTAL,OG,A,48.83732865,-103.5381938
23183,33105026830000,2/9/13,8/1/13,SC-TOM  153-98-1514H-2,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.07286809,-103.2786917
24443,33061023290000,2/17/13,8/1/13,EN-STATE B  155-93-1609H-4,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.24238331,-102.6356688
23502,33053042940000,1/26/13,8/1/13,BB-BURK-151-95-  0718H-5,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,47.91834091,-102.8871408
24654,33053046880000,2/16/13,8/1/13,HARTEL  1-26HA,SM ENERGY COMPANY,HORIZONTAL,OG,A,47.78900054,-103.1805754
25716,33023010560000,7/13/13,8/1/13,MARCELO MANUEL  32-29H,MUREX PETROLEUM CORPORATION,HORIZONTAL,OG,A,48.80843024,-103.8225792
23788,33025018650000,1/15/13,8/1/13,THORP FEDERAL  11X-28F,XTO ENERGY INC.,HORIZONTAL,OG,IA,47.61691353,-103.0551975
25565,33105030800000,6/6/13,8/1/13,BROGGER  2-4H1,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.11028546,-103.4202475
25816,33009023260000,7/29/13,8/1/13,LEGACY ETAL BERGE  5-7 2H,"LEGACY OIL & GAS ND, INC.",HORIZONTAL,OG,A,48.96034716,-100.5758964
25234,33053048820000,4/21/13,8/1/13,EVERGLADES  41-3TFH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,48.02299436,-102.9457488
25235,33053048830000,4/18/13,8/1/13,EVERGLADES  21-3TFH,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,48.02300915,-102.9523742
20915,33053036230000,5/4/13,8/1/13,FORT BERTHOLD  150-94-3B-10-2H,"HRC OPERATING, LLC",HORIZONTAL,OG,A,47.84656942,-102.7018489
25133,33007017910000,4/14/13,8/1/13,JURGENS  41-13PH,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,46.86277335,-103.239653
